facility_id,hcahps_measure_id,hcahps_question,patient_survey_star_rating,patient_survey_star_rating_footnote,hcahps_linear_mean_value,number_of_completed_surveys,number_of_completed_surveys_footnote,survey_response_rate_percent,start_date,end_date
051314,H_COMP_1_STAR_RATING,Nurse communication - star rating,,15,,29,10,13,2024-10-01,2025-09-30
051314,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,29,10,13,2024-10-01,2025-09-30
051314,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,15,,29,10,13,2024-10-01,2025-09-30
051314,H_STAR_RATING,Summary star rating,,15,,29,10,13,2024-10-01,2025-09-30
051315,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,,1,,2024-10-01,2025-09-30
051315,H_COMP_1_STAR_RATING,Nurse communication - star rating,,15,,,1,,2024-10-01,2025-09-30
051315,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,,1,,2024-10-01,2025-09-30
051315,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,15,,,1,,2024-10-01,2025-09-30
051315,H_STAR_RATING,Summary star rating,,15,,,1,,2024-10-01,2025-09-30
051316,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,94,221,,21,2024-10-01,2025-09-30
051316,H_COMP_1_STAR_RATING,Nurse communication - star rating,5,,,221,,21,2024-10-01,2025-09-30
051316,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,88,221,,21,2024-10-01,2025-09-30
051316,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,3,,,221,,21,2024-10-01,2025-09-30
051316,H_STAR_RATING,Summary star rating,3,,,221,,21,2024-10-01,2025-09-30
051317,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,93,179,,19,2024-10-01,2025-09-30
051317,H_COMP_1_STAR_RATING,Nurse communication - star rating,4,,,179,,19,2024-10-01,2025-09-30
051317,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,87,179,,19,2024-10-01,2025-09-30
051317,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,3,,,179,,19,2024-10-01,2025-09-30
051317,H_STAR_RATING,Summary star rating,4,,,179,,19,2024-10-01,2025-09-30
051318,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,93,132,,25,2024-10-01,2025-09-30
051318,H_COMP_1_STAR_RATING,Nurse communication - star rating,4,,,132,,25,2024-10-01,2025-09-30
051318,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,89,132,,25,2024-10-01,2025-09-30
051318,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,4,,,132,,25,2024-10-01,2025-09-30
051318,H_STAR_RATING,Summary star rating,4,,,132,,25,2024-10-01,2025-09-30
051319,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,93,117,,27,2024-10-01,2025-09-30
051319,H_COMP_1_STAR_RATING,Nurse communication - star rating,4,,,117,,27,2024-10-01,2025-09-30
051319,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,93,117,,27,2024-10-01,2025-09-30
051319,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,5,,,117,,27,2024-10-01,2025-09-30
051319,H_STAR_RATING,Summary star rating,4,,,117,,27,2024-10-01,2025-09-30
051320,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,77,6,17,2024-10-01,2025-09-30
051320,H_COMP_1_STAR_RATING,Nurse communication - star rating,,15,,77,6,17,2024-10-01,2025-09-30
051320,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,77,6,17,2024-10-01,2025-09-30
051320,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,15,,77,6,17,2024-10-01,2025-09-30
051320,H_STAR_RATING,Summary star rating,,15,,77,6,17,2024-10-01,2025-09-30
051321,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,58,6,21,2024-10-01,2025-09-30
051321,H_COMP_1_STAR_RATING,Nurse communication - star rating,,15,,58,6,21,2024-10-01,2025-09-30
051321,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,58,6,21,2024-10-01,2025-09-30
051321,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,15,,58,6,21,2024-10-01,2025-09-30
051321,H_STAR_RATING,Summary star rating,,15,,58,6,21,2024-10-01,2025-09-30
051323,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,,1,,2024-10-01,2025-09-30
051323,H_COMP_1_STAR_RATING,Nurse communication - star rating,,15,,,1,,2024-10-01,2025-09-30
051323,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,,1,,2024-10-01,2025-09-30
051323,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,15,,,1,,2024-10-01,2025-09-30
051323,H_STAR_RATING,Summary star rating,,15,,,1,,2024-10-01,2025-09-30
051324,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,94,118,,19,2024-10-01,2025-09-30
051324,H_COMP_1_STAR_RATING,Nurse communication - star rating,5,,,118,,19,2024-10-01,2025-09-30
051324,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,91,118,,19,2024-10-01,2025-09-30
051324,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,4,,,118,,19,2024-10-01,2025-09-30
051324,H_STAR_RATING,Summary star rating,4,,,118,,19,2024-10-01,2025-09-30
051325,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,95,119,,22,2024-10-01,2025-09-30
051325,H_COMP_1_STAR_RATING,Nurse communication - star rating,5,,,119,,22,2024-10-01,2025-09-30
051325,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,94,119,,22,2024-10-01,2025-09-30
051325,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,5,,,119,,22,2024-10-01,2025-09-30
051325,H_STAR_RATING,Summary star rating,5,,,119,,22,2024-10-01,2025-09-30
051326,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,52,6,22,2024-10-01,2025-09-30
051326,H_COMP_1_STAR_RATING,Nurse communication - star rating,,15,,52,6,22,2024-10-01,2025-09-30
051326,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,52,6,22,2024-10-01,2025-09-30
051326,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,15,,52,6,22,2024-10-01,2025-09-30
051326,H_STAR_RATING,Summary star rating,,15,,52,6,22,2024-10-01,2025-09-30
051327,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,,1,,2024-10-01,2025-09-30
051327,H_COMP_1_STAR_RATING,Nurse communication - star rating,,15,,,1,,2024-10-01,2025-09-30
051327,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,,1,,2024-10-01,2025-09-30
051327,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,15,,,1,,2024-10-01,2025-09-30
051327,H_STAR_RATING,Summary star rating,,15,,,1,,2024-10-01,2025-09-30
051328,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,96,278,,22,2024-10-01,2025-09-30
051328,H_COMP_1_STAR_RATING,Nurse communication - star rating,5,,,278,,22,2024-10-01,2025-09-30
051328,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,96,278,,22,2024-10-01,2025-09-30
051328,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,5,,,278,,22,2024-10-01,2025-09-30
051328,H_STAR_RATING,Summary star rating,5,,,278,,22,2024-10-01,2025-09-30
051329,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,92,209,,18,2024-10-01,2025-09-30
051329,H_COMP_1_STAR_RATING,Nurse communication - star rating,4,,,209,,18,2024-10-01,2025-09-30
051329,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,91,209,,18,2024-10-01,2025-09-30
051329,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,4,,,209,,18,2024-10-01,2025-09-30
051329,H_STAR_RATING,Summary star rating,4,,,209,,18,2024-10-01,2025-09-30
051330,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,53,6,39,2024-10-01,2025-09-30
051330,H_COMP_1_STAR_RATING,Nurse communication - star rating,,15,,53,6,39,2024-10-01,2025-09-30
051330,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,53,6,39,2024-10-01,2025-09-30
051330,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,15,,53,6,39,2024-10-01,2025-09-30
051330,H_STAR_RATING,Summary star rating,,15,,53,6,39,2024-10-01,2025-09-30
051331,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,48,10,41,2024-10-01,2025-09-30
051331,H_COMP_1_STAR_RATING,Nurse communication - star rating,,15,,48,10,41,2024-10-01,2025-09-30
051331,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,48,10,41,2024-10-01,2025-09-30
051331,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,15,,48,10,41,2024-10-01,2025-09-30
051331,H_STAR_RATING,Summary star rating,,15,,48,10,41,2024-10-01,2025-09-30
051332,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,96,151,,22,2024-10-01,2025-09-30
051332,H_COMP_1_STAR_RATING,Nurse communication - star rating,5,,,151,,22,2024-10-01,2025-09-30
051332,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,92,151,,22,2024-10-01,2025-09-30
051332,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,4,,,151,,22,2024-10-01,2025-09-30
051332,H_STAR_RATING,Summary star rating,4,,,151,,22,2024-10-01,2025-09-30
051333,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,,5,,2024-10-01,2025-09-30
051333,H_COMP_1_STAR_RATING,Nurse communication - star rating,,5,,,5,,2024-10-01,2025-09-30
051333,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,,5,,2024-10-01,2025-09-30
051333,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,5,,,5,,2024-10-01,2025-09-30
051333,H_STAR_RATING,Summary star rating,,5,,,5,,2024-10-01,2025-09-30
051334,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,84,6,26,2024-10-01,2025-09-30
051334,H_COMP_1_STAR_RATING,Nurse communication - star rating,,15,,84,6,26,2024-10-01,2025-09-30
051334,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,84,6,26,2024-10-01,2025-09-30
051334,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,15,,84,6,26,2024-10-01,2025-09-30
051334,H_STAR_RATING,Summary star rating,,15,,84,6,26,2024-10-01,2025-09-30
051335,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,33,10,20,2024-10-01,2025-09-30
051335,H_COMP_1_STAR_RATING,Nurse communication - star rating,,15,,33,10,20,2024-10-01,2025-09-30
051335,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,33,10,20,2024-10-01,2025-09-30
051335,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,15,,33,10,20,2024-10-01,2025-09-30
051335,H_STAR_RATING,Summary star rating,,15,,33,10,20,2024-10-01,2025-09-30
051336,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,31,10,13,2024-10-01,2025-09-30
051336,H_COMP_1_STAR_RATING,Nurse communication - star rating,,15,,31,10,13,2024-10-01,2025-09-30
051336,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,31,10,13,2024-10-01,2025-09-30
051336,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,15,,31,10,13,2024-10-01,2025-09-30
051336,H_STAR_RATING,Summary star rating,,15,,31,10,13,2024-10-01,2025-09-30
051337,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,,5,,2024-10-01,2025-09-30
051337,H_COMP_1_STAR_RATING,Nurse communication - star rating,,5,,,5,,2024-10-01,2025-09-30
051337,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,,5,,2024-10-01,2025-09-30
051337,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,5,,,5,,2024-10-01,2025-09-30
051337,H_STAR_RATING,Summary star rating,,5,,,5,,2024-10-01,2025-09-30
051338,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,,5,,2024-10-01,2025-09-30
051338,H_COMP_1_STAR_RATING,Nurse communication - star rating,,5,,,5,,2024-10-01,2025-09-30
051338,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,,5,,2024-10-01,2025-09-30
051338,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,5,,,5,,2024-10-01,2025-09-30
051338,H_STAR_RATING,Summary star rating,,5,,,5,,2024-10-01,2025-09-30
051339,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,,5,,2024-10-01,2025-09-30
051339,H_COMP_1_STAR_RATING,Nurse communication - star rating,,5,,,5,,2024-10-01,2025-09-30
051339,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,,5,,2024-10-01,2025-09-30
051339,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,5,,,5,,2024-10-01,2025-09-30
051339,H_STAR_RATING,Summary star rating,,5,,,5,,2024-10-01,2025-09-30
053300,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,,19,,2024-10-01,2025-09-30
053300,H_COMP_1_STAR_RATING,Nurse communication - star rating,,19,,,19,,2024-10-01,2025-09-30
053300,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,,19,,2024-10-01,2025-09-30
053300,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,19,,,19,,2024-10-01,2025-09-30
053300,H_STAR_RATING,Summary star rating,,19,,,19,,2024-10-01,2025-09-30
053301,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,,19,,2024-10-01,2025-09-30
053301,H_COMP_1_STAR_RATING,Nurse communication - star rating,,19,,,19,,2024-10-01,2025-09-30
053301,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,,19,,2024-10-01,2025-09-30
053301,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,19,,,19,,2024-10-01,2025-09-30
053301,H_STAR_RATING,Summary star rating,,19,,,19,,2024-10-01,2025-09-30
053302,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,,19,,2024-10-01,2025-09-30
053302,H_COMP_1_STAR_RATING,Nurse communication - star rating,,19,,,19,,2024-10-01,2025-09-30
053302,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,,19,,2024-10-01,2025-09-30
053302,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,19,,,19,,2024-10-01,2025-09-30
053302,H_STAR_RATING,Summary star rating,,19,,,19,,2024-10-01,2025-09-30
053303,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,,19,,2024-10-01,2025-09-30
053303,H_COMP_1_STAR_RATING,Nurse communication - star rating,,19,,,19,,2024-10-01,2025-09-30
053303,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,,19,,2024-10-01,2025-09-30
053303,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,19,,,19,,2024-10-01,2025-09-30
053303,H_STAR_RATING,Summary star rating,,19,,,19,,2024-10-01,2025-09-30
053304,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,,19,,2024-10-01,2025-09-30
053304,H_COMP_1_STAR_RATING,Nurse communication - star rating,,19,,,19,,2024-10-01,2025-09-30
053304,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,,19,,2024-10-01,2025-09-30
053304,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,19,,,19,,2024-10-01,2025-09-30
053304,H_STAR_RATING,Summary star rating,,19,,,19,,2024-10-01,2025-09-30
053305,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,,19,,2024-10-01,2025-09-30
053305,H_COMP_1_STAR_RATING,Nurse communication - star rating,,19,,,19,,2024-10-01,2025-09-30
053305,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,,19,,2024-10-01,2025-09-30
053305,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,19,,,19,,2024-10-01,2025-09-30
053305,H_STAR_RATING,Summary star rating,,19,,,19,,2024-10-01,2025-09-30
053306,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,,19,,2024-10-01,2025-09-30
053306,H_COMP_1_STAR_RATING,Nurse communication - star rating,,19,,,19,,2024-10-01,2025-09-30
053306,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,,19,,2024-10-01,2025-09-30
053306,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,19,,,19,,2024-10-01,2025-09-30
053306,H_STAR_RATING,Summary star rating,,19,,,19,,2024-10-01,2025-09-30
053308,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,,19,,2024-10-01,2025-09-30
053308,H_COMP_1_STAR_RATING,Nurse communication - star rating,,19,,,19,,2024-10-01,2025-09-30
053308,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,,19,,2024-10-01,2025-09-30
053308,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,19,,,19,,2024-10-01,2025-09-30
053308,H_STAR_RATING,Summary star rating,,19,,,19,,2024-10-01,2025-09-30
053309,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,,19,,2024-10-01,2025-09-30
053309,H_COMP_1_STAR_RATING,Nurse communication - star rating,,19,,,19,,2024-10-01,2025-09-30
053309,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,,19,,2024-10-01,2025-09-30
053309,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,19,,,19,,2024-10-01,2025-09-30
053309,H_STAR_RATING,Summary star rating,,19,,,19,,2024-10-01,2025-09-30
053311,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,,19,,2024-10-01,2025-09-30
053311,H_COMP_1_STAR_RATING,Nurse communication - star rating,,19,,,19,,2024-10-01,2025-09-30
053311,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,,19,,2024-10-01,2025-09-30
053311,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,19,,,19,,2024-10-01,2025-09-30
053311,H_STAR_RATING,Summary star rating,,19,,,19,,2024-10-01,2025-09-30
060001,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,90,557,,19,2024-10-01,2025-09-30
060001,H_COMP_1_STAR_RATING,Nurse communication - star rating,3,,,557,,19,2024-10-01,2025-09-30
060001,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,87,557,,19,2024-10-01,2025-09-30
060001,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,3,,,557,,19,2024-10-01,2025-09-30
060001,H_STAR_RATING,Summary star rating,3,,,557,,19,2024-10-01,2025-09-30
060003,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,90,215,,17,2024-10-01,2025-09-30
060003,H_COMP_1_STAR_RATING,Nurse communication - star rating,3,,,215,,17,2024-10-01,2025-09-30
060003,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,87,215,,17,2024-10-01,2025-09-30
060003,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,3,,,215,,17,2024-10-01,2025-09-30
060003,H_STAR_RATING,Summary star rating,3,,,215,,17,2024-10-01,2025-09-30
060004,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,91,543,,17,2024-10-01,2025-09-30
060004,H_COMP_1_STAR_RATING,Nurse communication - star rating,3,,,543,,17,2024-10-01,2025-09-30
060004,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,89,543,,17,2024-10-01,2025-09-30
060004,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,4,,,543,,17,2024-10-01,2025-09-30
060004,H_STAR_RATING,Summary star rating,4,,,543,,17,2024-10-01,2025-09-30
060006,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,92,359,,23,2024-10-01,2025-09-30
060006,H_COMP_1_STAR_RATING,Nurse communication - star rating,4,,,359,,23,2024-10-01,2025-09-30
060006,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,91,359,,23,2024-10-01,2025-09-30
060006,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,4,,,359,,23,2024-10-01,2025-09-30
060006,H_STAR_RATING,Summary star rating,4,,,359,,23,2024-10-01,2025-09-30
060008,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,92,209,,16,2024-10-01,2025-09-30
060008,H_COMP_1_STAR_RATING,Nurse communication - star rating,4,,,209,,16,2024-10-01,2025-09-30
060008,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,86,209,,16,2024-10-01,2025-09-30
060008,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,3,,,209,,16,2024-10-01,2025-09-30
060008,H_STAR_RATING,Summary star rating,3,,,209,,16,2024-10-01,2025-09-30
060009,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,93,1159,,26,2024-10-01,2025-09-30
060009,H_COMP_1_STAR_RATING,Nurse communication - star rating,4,,,1159,,26,2024-10-01,2025-09-30
060009,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,92,1159,,26,2024-10-01,2025-09-30
060009,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,4,,,1159,,26,2024-10-01,2025-09-30
060009,H_STAR_RATING,Summary star rating,4,,,1159,,26,2024-10-01,2025-09-30
060010,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,92,1637,,21,2024-10-01,2025-09-30
060010,H_COMP_1_STAR_RATING,Nurse communication - star rating,4,,,1637,,21,2024-10-01,2025-09-30
060010,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,90,1637,,21,2024-10-01,2025-09-30
060010,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,4,,,1637,,21,2024-10-01,2025-09-30
060010,H_STAR_RATING,Summary star rating,4,,,1637,,21,2024-10-01,2025-09-30
060011,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,91,3092,,24,2024-10-01,2025-09-30
